,year,buying_events_month_x,buying_events_month_y,all_events_month_x,all_events_month_y,first_month_sin,first_month_cos,spent_money_first_month,spent_money_second_month,label
30,2020,1,0.0,18,0.0,0.8660254037844386,0.5000000000000001,159.99,0.0,1
31,2020,1,1.0,15,15.0,0.8660254037844386,0.5000000000000001,599.0,188.0,1
32,2020,1,0.0,2,0.0,0.8660254037844386,0.5000000000000001,77.0,0.0,1
33,2020,1,0.0,27,24.0,0.8660254037844386,0.5000000000000001,449.0,0.0,0
34,2020,2,0.0,7,7.0,0.8660254037844386,0.5000000000000001,673.99,0.0,0
35,2020,2,0.0,19,0.0,0.8660254037844386,0.5000000000000001,778.45,0.0,1
36,2020,1,1.0,4,19.0,0.8660254037844386,0.5000000000000001,239.0,719.0,1
37,2020,1,1.0,2,2.0,0.8660254037844386,0.5000000000000001,629.74,59.0,1
38,2020,1,2.0,24,5.0,0.8660254037844386,0.5000000000000001,159.99,969.0,0
39,2020,2,0.0,15,7.0,0.8660254037844386,0.5000000000000001,453.55,0.0,1
40,2020,2,1.0,14,9.0,0.8660254037844386,0.5000000000000001,1061.44,239.0,0
41,2020,1,0.0,2,0.0,0.8660254037844386,0.5000000000000001,58.99,0.0,1
42,2020,1,0.0,13,0.0,0.8660254037844386,0.5000000000000001,385.0,0.0,0
43,2020,5,1.0,30,26.0,0.8660254037844386,0.5000000000000001,1060.8400000000001,68.09,0
44,2020,1,2.0,13,14.0,0.8660254037844386,0.5000000000000001,429.0,496.99,1
45,2020,1,0.0,2,9.0,0.8660254037844386,0.5000000000000001,77.0,0.0,0
46,2020,1,1.0,10,19.0,0.8660254037844386,0.5000000000000001,197.0,129.75,0
47,2020,1,0.0,5,0.0,0.8660254037844386,0.5000000000000001,349.0,0.0,0
48,2020,1,0.0,5,6.0,0.8660254037844386,0.5000000000000001,361.99,0.0,0
49,2020,1,1.0,2,12.0,0.8660254037844386,0.5000000000000001,58.99,939.23,0
50,2020,1,0.0,15,5.0,0.8660254037844386,0.5000000000000001,299.0,0.0,0
51,2020,2,0.0,22,2.0,0.8660254037844386,0.5000000000000001,896.0,0.0,0
52,2020,1,1.0,23,8.0,0.8660254037844386,0.5000000000000001,299.8,199.0,0
53,2020,2,3.0,24,18.0,0.8660254037844386,0.5000000000000001,112.99000000000001,768.0,0
54,2020,1,1.0,9,8.0,0.8660254037844386,0.5000000000000001,773.0,112.0,0
55,2020,1,0.0,20,0.0,0.8660254037844386,0.5000000000000001,247.0,0.0,1
56,2020,1,2.0,7,6.0,0.8660254037844386,0.5000000000000001,799.0,476.0,0
57,2020,1,1.0,27,2.0,0.8660254037844386,0.5000000000000001,349.0,548.97,0
58,2020,1,0.0,18,0.0,0.8660254037844386,0.5000000000000001,34.9,0.0,1
59,2020,3,0.0,37,10.0,0.8660254037844386,0.5000000000000001,1204.44,0.0,1
60,2020,1,1.0,8,7.0,0.8660254037844386,0.5000000000000001,79.0,58.99,0
61,2020,2,1.0,18,10.0,0.8660254037844386,0.5000000000000001,608.75,14.6,1
62,2020,2,3.0,6,31.0,0.8660254037844386,0.5000000000000001,723.9,1401.27,0
63,2020,1,0.0,5,8.0,0.8660254037844386,0.5000000000000001,229.0,0.0,0
64,2020,1,0.0,17,9.0,0.8660254037844386,0.5000000000000001,677.0,0.0,0
65,2020,1,0.0,6,1.0,0.8660254037844386,0.5000000000000001,206.99,0.0,0
66,2020,1,1.0,9,18.0,0.8660254037844386,0.5000000000000001,680.0,58.99,0
67,2020,1,0.0,8,5.0,0.8660254037844386,0.5000000000000001,179.0,0.0,1
68,2020,1,1.0,8,11.0,0.8660254037844386,0.5000000000000001,299.8,58.99,1
69,2020,2,0.0,19,2.0,0.8660254037844386,0.5000000000000001,226.09,0.0,0
70,2020,4,0.0,22,15.0,0.8660254037844386,0.5000000000000001,619.99,0.0,1
71,2020,1,1.0,2,5.0,0.8660254037844386,0.5000000000000001,58.99,719.0,0
72,2020,1,0.0,15,3.0,0.8660254037844386,0.5000000000000001,58.99,0.0,0
73,2020,1,0.0,8,1.0,0.8660254037844386,0.5000000000000001,43.99,0.0,0
74,2020,1,1.0,5,23.0,0.8660254037844386,0.5000000000000001,58.99,148.48,0
75,2020,1,0.0,21,5.0,0.8660254037844386,0.5000000000000001,34.9,0.0,0
76,2020,1,2.0,4,22.0,0.8660254037844386,0.5000000000000001,773.0,119.19,0
77,2020,1,0.0,11,19.0,0.8660254037844386,0.5000000000000001,99.99,0.0,1
78,2020,1,3.0,7,30.0,0.8660254037844386,0.5000000000000001,68.09,1488.0,0
79,2020,1,0.0,6,9.0,0.8660254037844386,0.5000000000000001,479.0,0.0,0
80,2020,1,0.0,4,13.0,0.8660254037844386,0.5000000000000001,313.85,0.0,0
81,2020,1,0.0,7,5.0,0.8660254037844386,0.5000000000000001,59.0,0.0,0
82,2020,2,2.0,12,11.0,0.8660254037844386,0.5000000000000001,470.94,658.98,0
83,2020,3,0.0,8,9.0,0.8660254037844386,0.5000000000000001,1557.01,0.0,0
84,2020,1,0.0,10,4.0,0.8660254037844386,0.5000000000000001,43.99,0.0,0
85,2020,3,1.0,19,7.0,0.8660254037844386,0.5000000000000001,724.99,140.99,0
86,2020,1,1.0,5,4.0,0.8660254037844386,0.5000000000000001,699.0,99.99,0
87,2020,1,0.0,7,23.0,0.8660254037844386,0.5000000000000001,58.99,0.0,0
88,2020,1,1.0,23,35.0,0.8660254037844386,0.5000000000000001,548.97,162.52,0
89,2020,1,0.0,11,33.0,0.8660254037844386,0.5000000000000001,95.0,0.0,0
90,2020,1,0.0,10,0.0,0.8660254037844386,0.5000000000000001,148.48,0.0,0
91,2020,1,0.0,10,7.0,0.8660254037844386,0.5000000000000001,99.99,0.0,0
92,2020,1,0.0,4,0.0,0.8660254037844386,0.5000000000000001,58.99,0.0,0
93,2020,1,1.0,7,3.0,0.8660254037844386,0.5000000000000001,269.0,699.0,0
94,2020,1,1.0,3,3.0,0.8660254037844386,0.5000000000000001,699.0,59.0,0
95,2020,1,0.0,17,5.0,0.8660254037844386,0.5000000000000001,29.38,0.0,0
96,2020,1,0.0,7,13.0,0.8660254037844386,0.5000000000000001,763.0,0.0,0
97,2020,1,0.0,19,0.0,0.8660254037844386,0.5000000000000001,849.0,0.0,0
99,2020,2,3.0,16,10.0,0.8660254037844386,0.5000000000000001,793.9,857.98,1
100,2020,1,0.0,14,14.0,0.8660254037844386,0.5000000000000001,97.0,0.0,0
101,2020,1,0.0,3,7.0,0.8660254037844386,0.5000000000000001,279.99,0.0,0
102,2020,1,0.0,8,0.0,0.8660254037844386,0.5000000000000001,197.0,0.0,0
103,2020,3,0.0,11,3.0,0.8660254037844386,0.5000000000000001,776.9,0.0,0
104,2020,1,1.0,27,7.0,0.8660254037844386,0.5000000000000001,89.99,22.99,1
105,2020,1,0.0,4,4.0,0.8660254037844386,0.5000000000000001,95.0,0.0,0
0,2020,2,1.0,15,26.0,1.0,6.123233995736766e-17,170.94,45.0,1
1,2020,1,0.0,4,0.0,1.0,6.123233995736766e-17,699.0,0.0,0
2,2020,1,1.0,4,11.0,1.0,6.123233995736766e-17,909.99,763.0,0
3,2020,1,0.0,11,0.0,1.0,6.123233995736766e-17,43.99,0.0,0
4,2020,2,0.0,25,0.0,1.0,6.123233995736766e-17,646.0,0.0,0
5,2020,2,2.0,10,14.0,1.0,6.123233995736766e-17,912.99,1021.12,1
6,2020,1,3.0,8,19.0,1.0,6.123233995736766e-17,179.0,875.98,1
7,2020,1,0.0,5,0.0,1.0,6.123233995736766e-17,639.0,0.0,0
8,2020,1,0.0,27,5.0,1.0,6.123233995736766e-17,116.99,0.0,0
9,2020,2,0.0,18,4.0,1.0,6.123233995736766e-17,829.9799999999999,0.0,0
10,2020,1,1.0,11,19.0,1.0,6.123233995736766e-17,247.0,44.89,0
11,2020,1,1.0,3,10.0,1.0,6.123233995736766e-17,43.99,103.0,1
12,2020,2,0.0,25,19.0,1.0,6.123233995736766e-17,1008.0,0.0,1
13,2020,1,0.0,11,0.0,1.0,6.123233995736766e-17,670.0,0.0,0
14,2020,1,1.0,7,4.0,1.0,6.123233995736766e-17,799.0,34.9,0
15,2020,1,0.0,2,8.0,1.0,6.123233995736766e-17,77.0,0.0,1
16,2020,1,1.0,6,6.0,1.0,6.123233995736766e-17,77.0,44.89,0
17,2020,2,2.0,17,17.0,1.0,6.123233995736766e-17,404.0,779.0,0
18,2020,1,2.0,7,15.0,1.0,6.123233995736766e-17,247.27,1099.83,0
19,2020,1,0.0,3,9.0,1.0,6.123233995736766e-17,138.99,0.0,0
20,2020,3,1.0,34,13.0,1.0,6.123233995736766e-17,1149.99,869.0,0
21,2020,1,1.0,7,7.0,1.0,6.123233995736766e-17,188.0,44.0,1
22,2020,1,1.0,18,20.0,1.0,6.123233995736766e-17,319.0,79.9,0
23,2020,2,2.0,18,11.0,1.0,6.123233995736766e-17,298.99,418.0,1
24,2020,1,3.0,19,24.0,1.0,6.123233995736766e-17,99.99,1767.98,0
25,2020,1,0.0,19,3.0,1.0,6.123233995736766e-17,148.48,0.0,1
26,2020,1,0.0,21,0.0,1.0,6.123233995736766e-17,69.0,0.0,0
27,2020,1,1.0,3,12.0,1.0,6.123233995736766e-17,58.99,79.0,1
28,2020,2,0.0,4,0.0,1.0,6.123233995736766e-17,699.29,0.0,0
29,2020,1,1.0,20,16.0,1.0,6.123233995736766e-17,77.0,118.88,0
30,2020,1,1.0,7,15.0,1.0,6.123233995736766e-17,773.0,699.0,0
31,2020,2,0.0,10,0.0,1.0,6.123233995736766e-17,588.24,0.0,0
32,2020,1,0.0,3,0.0,1.0,6.123233995736766e-17,680.0,0.0,0
33,2020,1,1.0,2,22.0,1.0,6.123233995736766e-17,43.99,43.99,1
34,2020,1,0.0,9,7.0,1.0,6.123233995736766e-17,197.0,0.0,0
35,2020,2,0.0,26,6.0,1.0,6.123233995736766e-17,96.0,0.0,0
36,2020,1,1.0,15,11.0,1.0,6.123233995736766e-17,188.0,599.0,0
37,2020,1,3.0,19,22.0,1.0,6.123233995736766e-17,719.0,1174.0,0
38,2020,1,1.0,2,18.0,1.0,6.123233995736766e-17,59.0,680.0,0
39,2020,2,1.0,5,15.0,1.0,6.123233995736766e-17,969.0,95.0,0
40,2020,1,0.0,9,0.0,1.0,6.123233995736766e-17,239.0,0.0,1
41,2020,1,0.0,19,0.0,1.0,6.123233995736766e-17,90.0,0.0,0
42,2020,2,2.0,9,19.0,1.0,6.123233995736766e-17,1379.0,1029.83,0
43,2020,1,0.0,4,0.0,1.0,6.123233995736766e-17,45.0,0.0,0
44,2020,2,0.0,13,0.0,1.0,6.123233995736766e-17,268.38,0.0,0
45,2020,2,3.0,25,28.0,1.0,6.123233995736766e-17,1086.85,701.99,0
46,2020,1,1.0,7,13.0,1.0,6.123233995736766e-17,773.0,69.0,0
47,2020,1,3.0,26,28.0,1.0,6.123233995736766e-17,68.09,217.73000000000002,1
48,2020,2,1.0,14,12.0,1.0,6.123233995736766e-17,496.99,680.0,0
49,2020,4,1.0,18,11.0,1.0,6.123233995736766e-17,1632.9,278.99,0
50,2020,1,0.0,19,2.0,1.0,6.123233995736766e-17,129.75,0.0,1
51,2020,1,0.0,12,6.0,1.0,6.123233995736766e-17,629.74,0.0,0
52,2020,1,0.0,31,34.0,1.0,6.123233995736766e-17,548.97,0.0,0
53,2020,1,0.0,3,3.0,1.0,6.123233995736766e-17,619.0,0.0,0
54,2020,1,0.0,12,8.0,1.0,6.123233995736766e-17,939.23,0.0,1
55,2020,2,0.0,13,0.0,1.0,6.123233995736766e-17,362.99,0.0,0
56,2020,1,1.0,13,11.0,1.0,6.123233995736766e-17,269.0,138.99,0
57,2020,1,1.0,23,3.0,1.0,6.123233995736766e-17,77.0,58.99,1
59,2020,1,0.0,8,10.0,1.0,6.123233995736766e-17,199.0,0.0,0
60,2020,1,0.0,4,8.0,1.0,6.123233995736766e-17,34.9,0.0,0
61,2020,3,0.0,18,16.0,1.0,6.123233995736766e-17,768.0,0.0,0
62,2020,1,1.0,8,37.0,1.0,6.123233995736766e-17,112.0,79.0,0
63,2020,2,3.0,6,33.0,1.0,6.123233995736766e-17,476.0,348.98,0
64,2020,1,2.0,4,5.0,1.0,6.123233995736766e-17,79.0,840.0,1
65,2020,1,0.0,2,0.0,1.0,6.123233995736766e-17,548.97,0.0,0
66,2020,1,1.0,7,12.0,1.0,6.123233995736766e-17,763.0,399.0,0
67,2020,1,0.0,7,11.0,1.0,6.123233995736766e-17,58.99,0.0,0
68,2020,1,1.0,10,5.0,1.0,6.123233995736766e-17,14.6,699.0,0
69,2020,3,0.0,31,2.0,1.0,6.123233995736766e-17,1401.27,0.0,0
70,2020,2,0.0,10,0.0,1.0,6.123233995736766e-17,443.99,0.0,0
71,2020,2,3.0,35,32.0,1.0,6.123233995736766e-17,777.0,1297.13,0
72,2020,1,2.0,18,19.0,1.0,6.123233995736766e-17,58.99,372.85,0
73,2020,1,1.0,11,5.0,1.0,6.123233995736766e-17,58.99,670.0,0
74,2020,2,0.0,9,0.0,1.0,6.123233995736766e-17,949.0,0.0,0
75,2020,1,0.0,5,2.0,1.0,6.123233995736766e-17,719.0,0.0,0
76,2020,1,1.0,7,21.0,1.0,6.123233995736766e-17,399.0,34.9,0
77,2020,1,1.0,12,16.0,1.0,6.123233995736766e-17,59.0,259.0,1
78,2020,1,0.0,2,0.0,1.0,6.123233995736766e-17,43.99,0.0,0
79,2020,1,0.0,23,0.0,1.0,6.123233995736766e-17,148.48,0.0,0
80,2020,3,0.0,19,0.0,1.0,6.123233995736766e-17,930.98,0.0,0
81,2020,3,0.0,18,9.0,1.0,6.123233995736766e-17,490.9,0.0,0
82,2020,2,0.0,22,19.0,1.0,6.123233995736766e-17,119.19,0.0,1
83,2020,3,1.0,30,6.0,1.0,6.123233995736766e-17,1488.0,43.99,1
84,2020,1,0.0,18,14.0,1.0,6.123233995736766e-17,59.0,0.0,1
85,2020,2,0.0,17,4.0,1.0,6.123233995736766e-17,718.99,0.0,1
86,2020,1,0.0,2,3.0,1.0,6.123233995736766e-17,43.99,0.0,1
87,2020,2,1.0,11,3.0,1.0,6.123233995736766e-17,658.98,69.0,0
88,2020,1,0.0,7,2.0,1.0,6.123233995736766e-17,140.99,0.0,0
89,2020,1,1.0,4,13.0,1.0,6.123233995736766e-17,99.99,159.99,0
90,2020,1,0.0,2,9.0,1.0,6.123233995736766e-17,155.44,0.0,0
91,2020,1,2.0,35,12.0,1.0,6.123233995736766e-17,162.52,158.98,0
92,2020,1,0.0,12,6.0,1.0,6.123233995736766e-17,40.0,0.0,0
93,2020,1,0.0,11,0.0,1.0,6.123233995736766e-17,40.0,0.0,0
94,2020,2,1.0,13,2.0,1.0,6.123233995736766e-17,98.8,629.74,0
95,2020,1,2.0,5,12.0,1.0,6.123233995736766e-17,138.99,78.89,0
96,2020,1,0.0,3,1.0,1.0,6.123233995736766e-17,699.0,0.0,0
97,2020,1,1.0,3,11.0,1.0,6.123233995736766e-17,59.0,111.13,0
98,2020,1,0.0,20,0.0,1.0,6.123233995736766e-17,199.99,0.0,0
99,2020,1,0.0,19,0.0,1.0,6.123233995736766e-17,348.0,0.0,0
100,2020,3,3.0,16,25.0,1.0,6.123233995736766e-17,758.97,836.97,1
101,2020,1,0.0,16,4.0,1.0,6.123233995736766e-17,94.9,0.0,0
102,2020,3,3.0,10,28.0,1.0,6.123233995736766e-17,857.98,1453.17,0
103,2020,1,1.0,10,21.0,1.0,6.123233995736766e-17,573.05,43.99,0
104,2020,3,2.0,21,16.0,1.0,6.123233995736766e-17,1337.0,155.22,0
105,2020,1,0.0,7,0.0,1.0,6.123233995736766e-17,71.4,0.0,0
106,2020,1,2.0,7,11.0,1.0,6.123233995736766e-17,22.99,575.77,0
0,2020,2,0.0,22,8.0,0.8660254037844387,-0.4999999999999998,1362.0,0.0,0
1,2020,1,0.0,10,21.0,0.8660254037844387,-0.4999999999999998,37.9,0.0,1
2,2020,1,0.0,17,9.0,0.8660254037844387,-0.4999999999999998,199.99,0.0,0
3,2020,1,1.0,14,25.0,0.8660254037844387,-0.4999999999999998,680.0,619.0,0
4,2020,1,2.0,26,4.0,0.8660254037844387,-0.4999999999999998,45.0,1309.74,0
5,2020,1,0.0,11,0.0,0.8660254037844387,-0.4999999999999998,763.0,0.0,1
6,2020,2,0.0,25,12.0,0.8660254037844387,-0.4999999999999998,999.0,0.0,0
7,2020,2,0.0,11,0.0,0.8660254037844387,-0.4999999999999998,774.9,0.0,0
8,2020,2,1.0,21,15.0,0.8660254037844387,-0.4999999999999998,788.0,40.0,0
9,2020,2,3.0,14,15.0,0.8660254037844387,-0.4999999999999998,1021.12,1138.98,0
10,2020,2,0.0,20,1.0,0.8660254037844387,-0.4999999999999998,184.35000000000002,0.0,0
11,2020,1,1.0,8,10.0,0.8660254037844387,-0.4999999999999998,773.0,719.0,0
12,2020,3,2.0,19,24.0,0.8660254037844387,-0.4999999999999998,875.98,1459.13,0
13,2020,2,2.0,25,13.0,0.8660254037844387,-0.4999999999999998,326.9,357.85,0
14,2020,1,1.0,5,11.0,0.8660254037844387,-0.4999999999999998,14.23,789.13,0
15,2020,1,1.0,3,4.0,0.8660254037844387,-0.4999999999999998,79.0,29.38,0
16,2020,1,1.0,19,4.0,0.8660254037844387,-0.4999999999999998,44.89,34.9,0
17,2020,1,2.0,10,12.0,0.8660254037844387,-0.4999999999999998,103.0,189.0,0
18,2020,2,1.0,30,15.0,0.8660254037844387,-0.4999999999999998,124.78999999999999,440.0,0
19,2020,1,0.0,4,0.0,0.8660254037844387,-0.4999999999999998,34.9,0.0,1
20,2020,1,0.0,6,7.0,0.8660254037844387,-0.4999999999999998,44.89,0.0,0
21,2020,2,0.0,17,3.0,0.8660254037844387,-0.4999999999999998,779.0,0.0,0
22,2020,2,0.0,15,1.0,0.8660254037844387,-0.4999999999999998,1099.83,0.0,0
23,2020,2,0.0,18,0.0,0.8660254037844387,-0.4999999999999998,644.6,0.0,0
24,2020,2,3.0,16,25.0,0.8660254037844387,-0.4999999999999998,792.52,1587.99,0
25,2020,1,0.0,13,6.0,0.8660254037844387,-0.4999999999999998,869.0,0.0,1
26,2020,1,1.0,7,26.0,0.8660254037844387,-0.4999999999999998,44.0,939.0,0
27,2020,1,1.0,20,21.0,0.8660254037844387,-0.4999999999999998,79.9,206.99,0
28,2020,1,0.0,8,17.0,0.8660254037844387,-0.4999999999999998,169.0,0.0,0
29,2020,2,2.0,11,5.0,0.8660254037844387,-0.4999999999999998,418.0,1149.0,0
30,2020,3,1.0,24,11.0,0.8660254037844387,-0.4999999999999998,1767.98,629.74,0
31,2020,1,0.0,16,7.0,0.8660254037844387,-0.4999999999999998,68.09,0.0,0
32,2020,3,1.0,13,26.0,0.8660254037844387,-0.4999999999999998,161.97,147.0,1
33,2020,1,3.0,12,9.0,0.8660254037844387,-0.4999999999999998,79.0,1207.0,0
34,2020,2,0.0,9,7.0,0.8660254037844387,-0.4999999999999998,641.99,0.0,0
35,2020,1,0.0,16,0.0,0.8660254037844387,-0.4999999999999998,118.88,0.0,0
36,2020,1,1.0,21,17.0,0.8660254037844387,-0.4999999999999998,319.0,179.0,0
37,2020,2,0.0,14,0.0,0.8660254037844387,-0.4999999999999998,222.9,0.0,0
38,2020,1,0.0,15,14.0,0.8660254037844387,-0.4999999999999998,699.0,0.0,1
39,2020,1,2.0,22,4.0,0.8660254037844387,-0.4999999999999998,43.99,574.0,0
40,2020,1,2.0,15,8.0,0.8660254037844387,-0.4999999999999998,116.99,158.98,0
41,2020,1,2.0,10,19.0,0.8660254037844387,-0.4999999999999998,41.94,1009.1,0
42,2020,2,1.0,22,8.0,0.8660254037844387,-0.4999999999999998,625.97,58.99,0
43,2020,1,1.0,20,3.0,0.8660254037844387,-0.4999999999999998,95.0,680.0,0
44,2020,1,0.0,11,0.0,0.8660254037844387,-0.4999999999999998,599.0,0.0,0
45,2020,2,1.0,10,16.0,0.8660254037844387,-0.4999999999999998,1529.0,449.0,0
46,2020,1,1.0,18,10.0,0.8660254037844387,-0.4999999999999998,449.0,259.0,0
47,2020,1,3.0,8,10.0,0.8660254037844387,-0.4999999999999998,159.99,791.9,0
48,2020,1,1.0,15,3.0,0.8660254037844387,-0.4999999999999998,909.99,111.13,0
49,2020,3,1.0,22,2.0,0.8660254037844387,-0.4999999999999998,1174.0,54.8,1
50,2020,1,0.0,18,16.0,0.8660254037844387,-0.4999999999999998,680.0,0.0,0
51,2020,1,0.0,15,5.0,0.8660254037844387,-0.4999999999999998,95.0,0.0,0
52,2020,1,0.0,11,1.0,0.8660254037844387,-0.4999999999999998,589.0,0.0,0
53,2020,1,1.0,20,6.0,0.8660254037844387,-0.4999999999999998,206.99,799.0,0
54,2020,1,0.0,4,4.0,0.8660254037844387,-0.4999999999999998,45.0,0.0,0
55,2020,2,0.0,26,0.0,0.8660254037844387,-0.4999999999999998,1069.98,0.0,0
56,2020,2,1.0,19,17.0,0.8660254037844387,-0.4999999999999998,1029.83,298.99,0
57,2020,3,0.0,28,0.0,0.8660254037844387,-0.4999999999999998,701.99,0.0,0
58,2020,1,1.0,8,5.0,0.8660254037844387,-0.4999999999999998,43.99,95.0,0
59,2020,1,1.0,4,2.0,0.8660254037844387,-0.4999999999999998,43.99,699.0,0
60,2020,1,0.0,13,7.0,0.8660254037844387,-0.4999999999999998,69.0,0.0,0
61,2020,3,1.0,28,32.0,0.8660254037844387,-0.4999999999999998,217.73000000000002,319.0,1
62,2020,1,0.0,12,1.0,0.8660254037844387,-0.4999999999999998,680.0,0.0,0
63,2020,1,1.0,11,20.0,0.8660254037844387,-0.4999999999999998,629.74,77.0,0
64,2020,1,0.0,11,14.0,0.8660254037844387,-0.4999999999999998,278.99,0.0,0
65,2020,1,1.0,3,29.0,0.8660254037844387,-0.4999999999999998,129.75,909.99,0
66,2020,1,0.0,11,5.0,0.8660254037844387,-0.4999999999999998,138.99,0.0,1
67,2020,1,1.0,3,9.0,0.8660254037844387,-0.4999999999999998,58.99,247.0,1
68,2020,1,0.0,5,1.0,0.8660254037844387,-0.4999999999999998,111.13,0.0,1
69,2020,1,1.0,18,14.0,0.8660254037844387,-0.4999999999999998,35.99,59.0,0
70,2020,1,0.0,37,9.0,0.8660254037844387,-0.4999999999999998,79.0,0.0,0
71,2020,1,1.0,14,8.0,0.8660254037844387,-0.4999999999999998,630.0,99.99,0
72,2020,3,0.0,33,3.0,0.8660254037844387,-0.4999999999999998,348.98,0.0,0
73,2020,2,2.0,5,9.0,0.8660254037844387,-0.4999999999999998,840.0,1379.0,0
74,2020,1,0.0,12,17.0,0.8660254037844387,-0.4999999999999998,399.0,0.0,1
75,2020,1,0.0,4,23.0,0.8660254037844387,-0.4999999999999998,629.74,0.0,0
76,2020,1,0.0,7,0.0,0.8660254037844387,-0.4999999999999998,99.99,0.0,1
77,2020,2,0.0,15,4.0,0.8660254037844387,-0.4999999999999998,788.0,0.0,0
78,2020,1,1.0,5,13.0,0.8660254037844387,-0.4999999999999998,699.0,319.0,0
79,2020,1,0.0,15,0.0,0.8660254037844387,-0.4999999999999998,43.99,0.0,0
80,2020,3,1.0,32,20.0,0.8660254037844387,-0.4999999999999998,1297.13,45.0,0
81,2020,1,0.0,12,0.0,0.8660254037844387,-0.4999999999999998,573.05,0.0,0
82,2020,1,3.0,3,16.0,0.8660254037844387,-0.4999999999999998,79.9,1518.98,1
83,2020,2,0.0,19,3.0,0.8660254037844387,-0.4999999999999998,372.85,0.0,1
84,2020,1,1.0,5,6.0,0.8660254037844387,-0.4999999999999998,26.8,129.55,1
85,2020,1,0.0,9,7.0,0.8660254037844387,-0.4999999999999998,773.0,0.0,1
86,2020,1,0.0,5,15.0,0.8660254037844387,-0.4999999999999998,670.0,0.0,0
87,2020,1,0.0,2,0.0,0.8660254037844387,-0.4999999999999998,58.99,0.0,0
88,2020,2,2.0,11,6.0,0.8660254037844387,-0.4999999999999998,1392.0,207.52,0
89,2020,1,1.0,21,7.0,0.8660254037844387,-0.4999999999999998,34.9,59.0,1
90,2020,1,2.0,16,32.0,0.8660254037844387,-0.4999999999999998,259.0,478.38,0
91,2020,1,2.0,17,12.0,0.8660254037844387,-0.4999999999999998,45.0,197.98000000000002,0
92,2020,3,2.0,18,25.0,0.8660254037844387,-0.4999999999999998,627.86,668.0,0
93,2020,1,1.0,3,10.0,0.8660254037844387,-0.4999999999999998,99.99,22.99,0
94,2020,1,3.0,6,19.0,0.8660254037844387,-0.4999999999999998,43.99,1509.73,0
95,2020,2,0.0,10,1.0,0.8660254037844387,-0.4999999999999998,142.99,0.0,0
96,2020,2,0.0,9,1.0,0.8660254037844387,-0.4999999999999998,224.0,0.0,0
97,2020,1,3.0,3,24.0,0.8660254037844387,-0.4999999999999998,69.0,427.89,0
98,2020,1,0.0,4,0.0,0.8660254037844387,-0.4999999999999998,548.97,0.0,0
99,2020,1,0.0,13,17.0,0.8660254037844387,-0.4999999999999998,159.99,0.0,1
100,2020,2,0.0,42,7.0,0.8660254037844387,-0.4999999999999998,943.59,0.0,1
101,2020,1,0.0,11,5.0,0.8660254037844387,-0.4999999999999998,169.0,0.0,0
102,2020,1,0.0,23,2.0,0.8660254037844387,-0.4999999999999998,277.0,0.0,1
103,2020,2,0.0,12,3.0,0.8660254037844387,-0.4999999999999998,158.98,0.0,0
104,2020,1,1.0,5,18.0,0.8660254037844387,-0.4999999999999998,773.0,599.99,0
105,2020,1,2.0,15,18.0,0.8660254037844387,-0.4999999999999998,54.8,402.0,0
106,2020,3,1.0,23,14.0,0.8660254037844387,-0.4999999999999998,1881.74,629.74,0
107,2020,1,2.0,2,16.0,0.8660254037844387,-0.4999999999999998,629.74,342.99,0
108,2020,1,0.0,2,2.0,0.8660254037844387,-0.4999999999999998,69.0,0.0,0
109,2020,1,1.0,20,2.0,0.8660254037844387,-0.4999999999999998,116.99,99.0,0
110,2020,1,0.0,2,2.0,0.8660254037844387,-0.4999999999999998,58.99,0.0,0
111,2020,1,1.0,24,21.0,0.8660254037844387,-0.4999999999999998,148.48,349.0,0
112,2020,2,0.0,12,4.0,0.8660254037844387,-0.4999999999999998,78.89,0.0,1
113,2020,1,0.0,11,3.0,0.8660254037844387,-0.4999999999999998,111.13,0.0,1
114,2020,1,5.0,3,31.0,0.8660254037844387,-0.4999999999999998,429.0,1631.88,0
115,2020,3,2.0,25,14.0,0.8660254037844387,-0.4999999999999998,836.97,1208.23,0
116,2020,3,0.0,21,18.0,0.8660254037844387,-0.4999999999999998,807.13,0.0,0
117,2020,1,0.0,11,1.0,0.8660254037844387,-0.4999999999999998,728.0,0.0,1
118,2020,1,2.0,10,19.0,0.8660254037844387,-0.4999999999999998,348.0,270.54,0
119,2020,3,0.0,28,0.0,0.8660254037844387,-0.4999999999999998,1453.17,0.0,0
120,2020,1,0.0,21,5.0,0.8660254037844387,-0.4999999999999998,43.99,0.0,0
121,2020,2,2.0,16,20.0,0.8660254037844387,-0.4999999999999998,155.22,102.99000000000001,1
122,2020,1,3.0,6,21.0,0.8660254037844387,-0.4999999999999998,58.99,1000.73,0
123,2020,2,1.0,38,22.0,0.8660254037844387,-0.4999999999999998,127.36999999999999,589.0,0
124,2020,2,3.0,11,10.0,0.8660254037844387,-0.4999999999999998,575.77,197.99,0
0,2020,1,0.0,25,14.0,0.5000000000000003,-0.8660254037844385,619.0,0.0,0
1,2020,2,0.0,4,0.0,0.5000000000000003,-0.8660254037844385,1309.74,0.0,0
2,2020,2,0.0,15,0.0,0.5000000000000003,-0.8660254037844385,375.99,0.0,0
3,2020,1,2.0,26,9.0,0.5000000000000003,-0.8660254037844385,158.0,757.0,1
4,2020,1,1.0,15,9.0,0.5000000000000003,-0.8660254037844385,40.0,159.99,1
